txt_path,author,document_url
results_for_evaluation/0c256864-c623-18de-4e36-2a3a101bfe52.txt,"Буцька громада. Черкаська область, Уманський район",https://rada.info/upload/users_files/25659763/docs/98883e9538c92e37b76eb760f4524127.rar#Рішення №15-60 Зат.проект.Кривда В.О..doc
results_for_evaluation/0c32f7a2-49e3-188c-67cb-e68ab16aab7c.txt,"Сергіївська громада. Одеська область, Білгород-Дністровський район",https://rada.info/upload/users_files/05383649/docs/6582f5a1bd7e7816060781c19c48cd71.docx#d8469c88495c579b825a6fa19085ceec
results_for_evaluation/0c3a7a2c-18ba-3876-8ee6-6c193697c97f.txt,"Шпиківська громада. Вінницька область, Тульчинський район",https://rada.info/upload/users_files/04326261/docs/e412ea57748f77182f40bb0cbe8bfb86.pdf#750a58e8cc0242afb6cf30ce86fa940a
results_for_evaluation/0c4d7bbe-e927-ec2e-c209-36f1762e8daf.txt,"Мирогощанська громада. Рівненська область, Дубенський район",https://rada.info/upload/users_files/04385304/docs/09f9b70fc4a92560e06d76a138f07df6.docx#3e62f9289a2e52535bbc4e00ba6a07c5
results_for_evaluation/0c53441f-be56-8bed-4627-68eda3454c76.txt,"Шабівська громада. Одеська область, Білгород-Дністровський район",https://rada.info/upload/users_files/04378043/docs/a176e5b6308f4a6f3698644189064ac5.docx#366573ca55e0a260420a8f0f7a547380
results_for_evaluation/0c63a9e4-55b8-a51c-8220-7d513c2ce969.txt,"Чемеровецька громада. Хмельницька область, Кам’янець-Подільський район",https://rada.info/upload/users_files/04403930/docs/e02844c49877b5f77de65afceb82f102.doc#29d51b958feea2dbf910567a63a355b1
results_for_evaluation/0c91c803-85e7-4cd7-fe28-93d777c33828.txt,"Агрономічна громада. Вінницька область, Вінницький район",https://rada.info/upload/users_files/04525998/docs/afb805ffd78b5837e24099ba4dec9b4c.docx#8e21f50aef0f7fb2de8f244ab4c05086
results_for_evaluation/0cb0b4cf-872f-8286-5d1b-fe2ce5593e87.txt,"Турківська громада. Львівська область, Самбірський район",https://rada.info/upload/users_files/04056026/docs/299ecc994cef611b260a0a0ddb6ac421.docx#5090900950eee2c10035c9105c7ac326
results_for_evaluation/0ce294f3-d17c-9221-7d96-e6162fdb5dd4.txt,"Вільхуватська громада. Харківська область, Куп’янський район",https://rada.info/upload/users_files/04399223/docs/afce33cdd998135388a562aa7d3844c4.doc#a8f33e526103c8f8eb4c288d21191d9d
results_for_evaluation/0cf82212-31f2-bc6c-3d31-4153ac5aa0fe.txt,"Нижньосірогозька громада. Херсонська область, Генічеський район",https://rada.info/upload/users_files/26432760/docs/4646c2147d6924b17fb0195eab321f41.zip#18 сесія громади земля/ріш 102 - затвердж ОСГ Стукан Валентина.docx
results_for_evaluation/0d18c6c3-9766-29c3-2d91-13931e7695fb.txt,"Крупецька громада. Рівненська область, Дубенський район",https://rada.info/upload/users_files/04387496/docs/3b19df3c1c6a8b6d65c0aa0dadd3926c.docx#a50474670ea3d44734ca798f2d94b368
results_for_evaluation/0d2862eb-658b-c301-3255-00d713371c27.txt,"Гайворонська громада. Кіровоградська область, Голованівський район",https://rada.info/upload/users_files/04055297/docs/2cc45b20142200a448fc1a57047e6f4b.pdf#3c7cf1d603eb5b5dcfda09e2f402aacf
results_for_evaluation/0d393cd7-cfd1-914b-b0a7-51aab0d9614c.txt,"Благовіщенська громада. Кіровоградська область, Голованівський район",https://rada.info/upload/users_files/05402697/docs/4904d91953d843a01a400ed6c6a40b96.doc#c6fd85c6c0043038ab8dfbb34dee68b4
results_for_evaluation/0d5286fc-784a-a04a-776c-fdc52a1e2fc5.txt,"Гайворонська громада. Кіровоградська область, Голованівський район",https://rada.info/upload/users_files/04055297/docs/e4fa5725971e1d9997a353b1955632bc.pdf#b165accb258f2697e612cbfdca9ab13f
results_for_evaluation/0d5bff3c-9365-ceab-5b3b-3642606de454.txt,"Чуднівська громада. Житомирська область, Житомирський район",https://rada.info/upload/users_files/04344952/docs/dfd1c7135de81a4f2b63e09dcb8e6e3b.docx#b79b5ca5f5bc3b08d6766fa07773d78b
results_for_evaluation/0dd684e4-deb5-3b02-d26e-4cc887b642c2.txt,"Миронівська громада. Київська область, Обухівський район",https://rada.info/upload/users_files/04054984/docs/e5d8d52e9093a5b4fcfd959579f5feb4.doc#050b38a538c35648874c589a94a5db9e
results_for_evaluation/0ddd97bf-7071-8122-e214-7e5d866ed7a3.txt,"Озернянська громада. Тернопільська область, Тернопільський район",https://rada.info/upload/users_files/04392310/docs/4fdd8f19aa6a7101771c7602970a36e5.doc#e6c85360e1967b82629afcd61eceed84
results_for_evaluation/0e0022d3-2ff5-63e9-a9a7-2d1e31ce945d.txt,"Шпиківська громада. Вінницька область, Тульчинський район",https://rada.info/upload/users_files/04326261/docs/3431dead24108e7cc85c2af29ce8b37e.pdf#b8d6c4eb3d8f26fd26fab1a7e695e916
results_for_evaluation/0e10e41a-ace2-a80f-bbc7-3fd787938332.txt,"Локачинська громада. Волинська область, Володимир-Волинський район",https://rada.info/upload/users_files/04332182/docs/a8a398f32c79b0b9786e3b0ff3a1074f.docx#406171557e145b40259587c35174d336
results_for_evaluation/0e12c034-85be-4454-fabb-693d27c2afbb.txt,"Калинівська громада. Вінницька область, Хмільницький район",https://rada.info/upload/users_files/04326106/docs/1b41306b14086ee6cb1d85773dbab256.docx#9b28f52ca57f0b62726ada84ec7973fc
results_for_evaluation/0e139bc7-1134-c7e0-c1e9-63200d98ba02.txt,Якушинецька територіальна громада,https://yakushynecka-gromada.gov.ua/sites/yakushynecka-gromada.gov.ua/files/document_files/4b278a8a4fe668583468024498f245e5.rar#зат. проекту  Загородній М.В.docx
results_for_evaluation/0e1cb150-c415-9ae9-96e7-fd165a04fdcc.txt,"Узинська громада. Київська область, Білоцерківський район",https://rada.info/upload/users_files/04054990/docs/a87fe2306a6c70a5f91e3dfbd71ccdf4.docx#3437460fa1a806fb7ec1d6873c1e1ee9
results_for_evaluation/0e30ba45-0c28-d417-50af-1b24be04213a.txt,"Чорнобаївська громада. Черкаська область, Золотоніський район",https://rada.info/upload/users_files/26424714/docs/ca36721c70b5001c3411e2b254aa6494.docx#ceb620cc478ce4d51b08e6dca53ecae1
results_for_evaluation/0e379025-e011-c600-e30e-ee999fb6c9e7.txt,"Берестечківська громада. Волинська область, Луцький район",https://rada.info/upload/users_files/04051262/docs/9674860dc4a8259abf845b11ac0b313b.pdf#a78559783f8c19104957b567c8ecbaf9
results_for_evaluation/0e8211bb-466e-84c5-8c9d-8bbbddd4824e.txt,"Крупецька громада. Хмельницька область, Шепетівський район",https://rada.info/upload/users_files/04405030/docs/3d96b04afc71d7026fc4f0746d8000cb.docx#ce039898782bf01dc2f71c88d9105573
results_for_evaluation/0ead7104-51cc-d03e-6a68-f750919e3a25.txt,"Рокитнянська громада. Київська область, Білоцерківський район",https://rada.info/upload/users_files/04358997/docs/195f5c427fc57bce29ac6efc11f7b542.pdf#759d5503dc84a7ca23fb01ef58e4dea3
results_for_evaluation/0ee43e32-521f-f3d7-9fdc-498cbe9c59a2.txt,"Тиврівська громада. Вінницька область, Вінницький район",https://rada.info/upload/users_files/04326201/7b539b11102be926adba5c37769dd32c.doc#565f297fc25f598a3046ecbeab203abc
results_for_evaluation/0eef6def-337d-c1ce-a0b2-aba768aee968.txt,"Сколівська громада. Львівська область, Стрийський район",https://rada.info/upload/users_files/04056262/docs/e897e326a6a0066a0fcd0ebcfba17bda.doc#616dfd3c154d955dd60027ce831c8524
results_for_evaluation/0ef82506-8694-66bb-3a0e-2d24fad2d76a.txt,"Стрижавська громада. Вінницька область, Вінницький район",https://rada.info/upload/users_files/04330007/docs/8cdb2829bc03f471f045422a12e2921f.pdf#40c757572ead5d10a1bbe645d2ca530c
results_for_evaluation/0f164fe9-1692-a1ea-dcf8-835109655d64.txt,"Тиврівська громада. Вінницька область, Вінницький район",https://rada.info/upload/users_files/04326201/bf1b71431fd568299356c2696eba091d.doc#daf3f21540cc605a3fc6d39a8c83f2bc
results_for_evaluation/0f1d2003-55bd-e3c1-1597-a313d1ea2448.txt,"Підгаєцька громада. Тернопільська область, Тернопільський район",https://rada.info/upload/users_files/04058462/docs/eca6f816dbbd157af8e199992f39fae3.doc#52791172aeac3047e3efda94a624b99c
results_for_evaluation/0f3aceff-64c5-54ef-432e-23b087083036.txt,"Локачинська громада. Волинська область, Володимир-Волинський район",https://rada.info/upload/users_files/04332182/docs/9ff954aa7052f3e86f749ad599de3e67.docx#caa367bc7a67fd2149b9921a4b9ebc44
results_for_evaluation/0f4d871e-af7c-cd0b-74ba-c2d9e573b25e.txt,"Полянська громада. Закарпатська область, Мукачівський район",https://rada.info/upload/users_files/04351587/docs/ee9a56d00bf2c5c65dcc0ad1cdd1a064.docx#f1dbd4b6dc8502bf1b6ed0c215e45623
results_for_evaluation/0f55436d-c6a3-1e1f-fb5d-90a85e0a7435.txt,"Полянська громада. Закарпатська область, Мукачівський район",https://rada.info/upload/users_files/04351587/docs/35620de01081c9af7716ae906a840e4f.docx#23bf6076f4e4ad8c62888f70105c3138
results_for_evaluation/0f56c216-1629-d2a9-7da9-00255b0026bd.txt,"Шабівська громада. Одеська область, Білгород-Дністровський район",https://rada.info/upload/users_files/04378043/docs/9c059d87bd1762afdd5c6279438f4b4f.docx#a34dc09527ea76790cadf167d14ebd68
results_for_evaluation/0f57717b-d4f4-12c0-3fdd-a6772dedbd2d.txt,"Благовіщенська громада. Кіровоградська область, Голованівський район",https://rada.info/upload/users_files/05402697/docs/bbff0e93f347ff75b6422010ac2ffb95.doc#550d0dcccc481c7d35e7ebefdf908b22
results_for_evaluation/0f8c6226-f256-8e11-cec1-c1cd8a938804.txt,"Заваллівська громада. Кіровоградська область, Голованівський район",https://rada.info/upload/users_files/04366749/docs/03b0f02403bc96cdbcb8eef309c0b01c.docx#a4d3c89a4df66a985141aca1928adf49
results_for_evaluation/0faa413c-fc7a-412a-5fb6-75a373b15997.txt,"Стрижавська громада. Вінницька область, Вінницький район",https://rada.info/upload/users_files/04330007/docs/6fabcb2548938b3595391b354f0c02e6.pdf#1e18fe6670c8eb8464047f182fab4fc9
results_for_evaluation/0fbc240a-6e4c-a4ae-f444-a76d841869ff.txt,"Благовіщенська громада. Кіровоградська область, Голованівський район",https://rada.info/upload/users_files/05402697/docs/f3dfc5ec1b69401e154b6ab1103e9df6.doc#89f0afe2e5c8eeb88db5364414bbebf3
results_for_evaluation/0feac319-b972-6f4e-0e1c-2fab6ef3dfba.txt,"Тиврівська громада. Вінницька область, Вінницький район",https://rada.info/upload/users_files/04326201/4611a4ef71481b31c3cf3c22366d9514.doc#bd1de2b040652c803809007e6f266bb5
results_for_evaluation/101e30b9-c6f8-3bae-1d83-0f97c8944c8f.txt,"Покровська громада. Дніпропетровська область, Нікопольський район",https://rada.info/upload/users_files/04340342/docs/63219ca2c53cdc110d1322b6239d4055.pdf#1321215b24691f6a0201488275272217
results_for_evaluation/10699ef6-cf3a-1c32-c590-39f386368f55.txt,"Чемеровецька громада. Хмельницька область, Кам’янець-Подільський район",https://rada.info/upload/users_files/04403930/docs/39468918b98cb6b23cf621ca7229cc5c.doc#9ef75bc46358267db8cfd0ec75af398e
results_for_evaluation/1077fc72-34ca-27ed-44af-e90573f01e2c.txt,"Колодяжненська громада. Волинська область, Ковельський район",https://rada.info/upload/users_files/04333974/docs/cca039216a18d3ba52fe92ffafaacce4.doc#1968d87cf98626c411497c74a02059ad
results_for_evaluation/107c986b-b085-1d9a-523c-a1b041086801.txt,"Василівська громада. Одеська область, Болградський район",https://rada.info/upload/users_files/04378089/docs/9b79c802c65b120aeb703c3f95e4878c.docx#dfe4566a70265236426cc00828ae8c24
results_for_evaluation/109ed78c-60be-4190-9059-1c10b5532985.txt,"Дашівська громада. Вінницька область, Гайсинський район",https://rada.info/upload/users_files/04326081/docs/e4b60dab08e185a330a95a72c5a2d606.jpg#c6d547576e8ec2f48dc4359784040e74
results_for_evaluation/10a2b32d-e5a9-5ece-b339-1c4e5908ea6f.txt,"Тиврівська громада. Вінницька область, Вінницький район",https://rada.info/upload/users_files/04326201/ed483a970530068242d68cfa25f9e3e1.doc#d0d20770f88a13f6384fdffbb3f3e957
results_for_evaluation/10a80ce5-8d81-0ed4-2997-326b358bb71a.txt,"Гайворонська громада. Кіровоградська область, Голованівський район",https://rada.info/upload/users_files/04055297/docs/68b22669d12b071fe3f47a66173ea673.pdf#623183e206e1ceef34a86ac9f4abab1f
results_for_evaluation/10e7f349-0cd5-3d50-82d7-540b9061e139.txt,"Чемеровецька громада. Хмельницька область, Кам’янець-Подільський район",https://rada.info/upload/users_files/04403930/docs/4ed5df81654db80b43e4c5766c810c45.doc#c680baaed465e2afbffb8450435dd9a0
results_for_evaluation/10e845b1-35de-9de0-48c6-f5d2332aa82e.txt,"Шпиківська громада. Вінницька область, Тульчинський район",https://rada.info/upload/users_files/04326261/docs/bb2e51b5d18753e6663be630a013f39e.pdf#f514c439f007f4cc2142b2ceec64e91b
results_for_evaluation/113367ae-995b-db69-050a-7be56b514f7d.txt,"Шахівська громада. Донецька область, Покровський район",https://rada.info/upload/users_files/04343197/docs/566b30e00c580e2b8aa11420779621cb.pdf#b64f4c46abd0f11975f56b4ff39c9892
results_for_evaluation/11453ba6-e123-6422-c2b7-613a35270dac.txt,"Агрономічна громада. Вінницька область, Вінницький район",https://rada.info/upload/users_files/04525998/docs/4d60d62246f66647f88c5d67d4e1ac01.docx#6d4cba0463d50f8d83aec96ce457cf5c
results_for_evaluation/11a92f8b-4864-fcf8-1eca-b57f2ad96076.txt,"Жашківська громада. Черкаська область, Уманський район",https://rada.info/upload/users_files/36000377/docs/671ce65b003ad58b6889c6f56c0d2647.doc#56ce32eacc37955769ce37ff73b498fe
results_for_evaluation/11bf1c96-a3d9-8f18-7c95-f6f2a34ca182.txt,"Колодяжненська громада. Волинська область, Ковельський район",https://rada.info/upload/users_files/04333974/docs/c52ed48e6ed8cbd0772bf43665d53d82.doc#d47c6f81e2bc0f22a4c5f6d5b60b7850
results_for_evaluation/11c1a203-bcf3-beb1-7f19-b9fdc1faaeab.txt,"Драгівська громада. Закарпатська область, Хустський район",https://rada.info/upload/users_files/04350027/docs/4e69c9c1438cf7942b265a65a65250f7.doc#8a03e82e65bb725a459f4ba948dc9d08
results_for_evaluation/12036861-6e12-6a26-62e5-1a28a81b05fc.txt,"Гайворонська громада. Кіровоградська область, Голованівський район",https://rada.info/upload/users_files/04055297/docs/6a297625ee706136ccefe364dceaefc3.pdf#d5a04c2379fb2ffd08167dc6256b6592
results_for_evaluation/1221c176-1118-6580-b029-a03e2a8201b7.txt,"Крупецька громада. Рівненська область, Дубенський район",https://rada.info/upload/users_files/04387496/docs/38437ad2bf6ad193a473d66115df893f.docx#161fb5af93aabab59f89c949c7927e9f
results_for_evaluation/122c62fd-1502-4330-2740-a5354fcba3e2.txt,"Слобідсько-Кульчієвецька громада. Хмельницька область, Кам’янець-Подільський район",https://rada.info/upload/users_files/04407276/docs/861c237164e51b678ed459328f10dd6a.jpg#a60b8205de9af4411c2aa5ee172325e2
results_for_evaluation/124bcf14-349a-19ee-6c6a-2246063a1bfe.txt,"Слобідсько-Кульчієвецька громада. Хмельницька область, Кам’янець-Подільський район",https://rada.info/upload/users_files/04407276/docs/44f8c6801dc752732635f35000114d73.jpg#dbe569a3a95a53e6ad66e30c4995ef17
results_for_evaluation/12931e2c-f537-b8d8-f917-bbc732200542.txt,"Гайворонська громада. Кіровоградська область, Голованівський район",https://rada.info/upload/users_files/04055297/docs/75d0aec6c18e916d15b00d44187cc5fa.pdf#2b6a71d86cba5e4fdf22566bc83351ba
results_for_evaluation/12be1f46-3378-8832-65e7-a7a466b5ccc7.txt,"Тиврівська громада. Вінницька область, Вінницький район",https://rada.info/upload/users_files/04326201/b7ad90ae0744f9a2f6112d23b686ccb7.doc#7e572e0093bb5d9d3829da15e5c5bb44
results_for_evaluation/12d50805-fea5-2265-e849-baffea7ed54f.txt,"Гайворонська громада. Кіровоградська область, Голованівський район",https://rada.info/upload/users_files/04055297/docs/01b1d5db45fab6d1601354e937c082c0.pdf#7942db0d08a8cb22e8c47824c21b7a0d
results_for_evaluation/13024619-5ab8-8cba-4c60-81997aa003c0.txt,"Крупецька громада. Рівненська область, Дубенський район",https://rada.info/upload/users_files/04387496/docs/69410ff80c6416114c71a47dd6b21418.docx#7722bc22e577742986bc58506fc534af
results_for_evaluation/13712f75-e943-c13f-52b9-bdc445280748.txt,"Томашпільська громада. Вінницька область, Тульчинський район",https://rada.info/upload/users_files/04326218/docs/478272a70c4020e999c0f5d34ba7b024.docx#19438a6962552a44499097e7c199d896
results_for_evaluation/141e2629-79a1-8558-fdf9-20dea2698141.txt,"Боромлянська громада. Сумська область, Охтирський район",https://rada.info/upload/users_files/04391693/docs/58c2e2912ff6dafc3e306cad54c41bb8.doc#94df2fbd3c560843e71de96381b87646
results_for_evaluation/144a189c-e5ec-e985-2f18-1e64f2f8a617.txt,"Білокоровицька громада. Житомирська область, Коростенський район",https://rada.info/upload/users_files/04343487/docs/59af2bbd2c76fd74af5c8735f49fb315.docx#4d7f22065a65db248010c1afc3c15be4
results_for_evaluation/1462f966-28e5-e5f6-7c0a-7ff32ae0fe83.txt,"Томашпільська громада. Вінницька область, Тульчинський район",https://rada.info/upload/users_files/04326218/docs/c561e73324690edd42cd3df9675989c8.docx#5b3127fca5d70d7eac9e182e8795a368
results_for_evaluation/14756623-c88a-2588-eb9c-dc9b2f828128.txt,"Білокриницька громада. Рівненська область, Рівненський район",https://rada.info/upload/users_files/04387125/docs/cc7d0cb5b9fae57c5b5ece88b7e961c0.docx#cd629aa234419330a1cf2644f290b22a
results_for_evaluation/14fda34a-430f-fe8b-5594-149f505974cb.txt,"Тараканівська громада. Рівненська область, Дубенський район",https://rada.info/upload/users_files/04385403/docs/065437918150e4c2569b6921a9d6d830.pdf#f909911f4dcbc8216c6101e6450cdc76
results_for_evaluation/15d8568c-f223-4817-6bb8-377d3e6b60be.txt,"Томашпільська громада. Вінницька область, Тульчинський район",https://rada.info/upload/users_files/04326218/docs/38762bd909543e56900aa278d430ed76.docx#4739b62208e5095f76b8ca896484a24b
results_for_evaluation/1641c2e4-8699-00d7-bfdb-8f91be632745.txt,"Жашківська громада. Черкаська область, Уманський район",https://rada.info/upload/users_files/36000377/docs/54263ce07d9b64b91d5231f08dda1970.doc#b07325a79dd187806d1d35bca133e71c
results_for_evaluation/1697ea47-c2d0-a160-bc64-417b02d6b168.txt,"Чемеровецька громада. Хмельницька область, Кам’янець-Подільський район",https://rada.info/upload/users_files/04403930/docs/4b09a24bdbd0ee48d9ab21e98dbaf846.doc#770a38fd7210ce9ed165a6b12fac2bac
results_for_evaluation/16cf21e2-4827-2136-011c-26394030f7bb.txt,"Жашківська громада. Черкаська область, Уманський район",https://rada.info/upload/users_files/36000377/docs/24fb74fd24dfcc17927ed2fc15b278fa.doc#a3a1758b3296507f0a48fa2ab18f8eea
results_for_evaluation/179174ea-a83d-56bc-c52d-405b84c428ce.txt,"Тульчинська громада. Вінницька область, Тульчинський район",https://rada.info/upload/users_files/04051141/docs/97c2d240ed843d7e64d81d6d8ba69c19.pdf#553dd6a88afef0d2a4744e53689767a1
results_for_evaluation/18bbc95a-287e-9ab5-20ea-f2e76414050b.txt,"Віньковецька громада. Хмельницька область, Хмельницький район",https://rada.info/upload/users_files/04403315/docs/982ba6f72e75eef1f4ccbe72549a8cbd.pdf#9425ee24e0cf32c62c56756c43bf108a
results_for_evaluation/1951ff96-0dc4-c689-afd3-8d0e31cf36f3.txt,"Калинівська громада. Вінницька область, Хмільницький район",https://rada.info/upload/users_files/04326106/docs/3dce056a6a7076287f63559ea0e97abd.docx#456880756bdb55f792813424707cf12d
results_for_evaluation/19956973-0a60-927e-6978-9b785b28ec8c.txt,"Турківська громада. Львівська область, Самбірський район",https://rada.info/upload/users_files/04056026/docs/3a660f02e37702ecf9f93bb0ead78fdb.docx#094ccd19233d76df587d546598d5a43d
results_for_evaluation/19cf6de5-4fce-ccc9-07c3-6ebd4d11f78d.txt,"Гайворонська громада. Кіровоградська область, Голованівський район",https://rada.info/upload/users_files/04055297/docs/e16df7b6c23548142085ff899009246d.pdf#cdc250167cf7a935ac745bb0ff4ea5f8
results_for_evaluation/1a121572-fb6a-ef9f-ea89-e42c069e1311.txt,"Чемеровецька громада. Хмельницька область, Кам’янець-Подільський район",https://rada.info/upload/users_files/04403930/docs/1ce9602601b81415f7cdfbffb34d3e1b.doc#fd705fd82076c3bc03fe704adc377966
results_for_evaluation/1a3e8840-00a9-25bd-8864-59eb537c6d7c.txt,"Мостиська громада. Львівська область, Яворівський район",https://rada.info/upload/users_files/26307500/docs/a2856b0087ebbe7b71d2b2f462e59dec.zip#444.pdf
results_for_evaluation/1b35b862-68a7-aaae-241e-0e9f9553fee9.txt,"Тиврівська громада. Вінницька область, Вінницький район",https://rada.info/upload/users_files/04326201/dd70b51f0cb9433dbca8aeac3a641c15.doc#250f26f5f3539d3053f17ebf6b971565
results_for_evaluation/1b3e8a50-8d44-f280-86dc-f489a5d605d4.txt,"Вільхівська громада. Харківська область, Харківський район",https://rada.info/upload/users_files/04396667/docs/2c1b4fe079d127735ff14821f13b1cbd.docx#466afaa60d2b60341a2bedccfd1c5fa6
results_for_evaluation/1c39d81a-2ae2-9f0a-d43c-fe411d30efbb.txt,"Клеванська громада. Рівненська область, Рівненський район",https://rada.info/upload/users_files/04387094/docs/842e05b019b7ff23b7a8cc92dae40fad.pdf#f498c4793a809b1591d63bf466d9b74f
results_for_evaluation/1c6a91c7-f53d-120c-05bb-73781928e529.txt,"Жашківська громада. Черкаська область, Уманський район",https://rada.info/upload/users_files/36000377/docs/aee592dadc2d23d3aace3a3c11483626.doc#2837f917ffcb69f5ffa77d0eac9153eb
results_for_evaluation/1c83db90-31bc-fb85-91db-c36a741c2a23.txt,"Мирогощанська громада. Рівненська область, Дубенський район",https://rada.info/upload/users_files/04385304/docs/291e56e5b8d3075eb21ce50eccee0f8f.docx#b79aee56e77cc1a42f8a34ebdd906664
results_for_evaluation/1cc501af-3f81-44a2-8cf9-029f59dc9259.txt,"Віньковецька громада. Хмельницька область, Хмельницький район",https://rada.info/upload/users_files/04403315/docs/16f73c748b284f50baef89716dbb33c1.pdf#2520f7fee55f9664fb7721112f3d5de3
results_for_evaluation/1d64cc17-ef18-5531-fd65-dbf040a93f2a.txt,"Вчорайшенська громада. Житомирська область, Бердичівський район",https://rada.info/upload/users_files/04344788/docs/9801ffb987abae187fab0ce045422405.docx#a46570967a7530b828a45eb1877444aa
results_for_evaluation/1d9eb55f-5539-7a5b-600a-dfe94b174d51.txt,"Клішковецька громада. Чернівецька область, Дністровський район",https://rada.info/upload/users_files/04416832/docs/eed68ccd84611b65c8612737a6ac3dc1.doc#816d24a89ba8f60a4dda682049317004
results_for_evaluation/1e45b724-1b02-b01b-6d55-a3887b8a0bea.txt,"Мостиська громада. Львівська область, Яворівський район",https://rada.info/upload/users_files/26307500/docs/a2856b0087ebbe7b71d2b2f462e59dec.zip#249.pdf
results_for_evaluation/1e8b8a58-2c53-9248-3e41-93a8a093f546.txt,"Чемеровецька громада. Хмельницька область, Кам’янець-Подільський район",https://rada.info/upload/users_files/04403930/docs/abb8e56ecbc423c0fc293f94d4dadd6b.doc#0ca5695bd82ec9540ec83c6d0c770e0f
results_for_evaluation/1f0126ff-aa69-3db2-53fb-3b06c4a6a9c9.txt,"Турківська громада. Львівська область, Самбірський район",https://rada.info/upload/users_files/04056026/docs/ac1733b3a80d445f01ab85d5092fb42b.docx#57243c73831ba558a6911d01c6c16d23
results_for_evaluation/1f65a7b5-9afa-3e52-58e4-1b3a49cac4aa.txt,"Томашпільська громада. Вінницька область, Тульчинський район",https://rada.info/upload/users_files/04326218/docs/9c64bbfd7b160135f0604b48bae089fd.docx#2725672ba7a51d3f494caaa7353f278f
results_for_evaluation/1f7c4eb7-cf5e-1e57-e0c3-ef0fc79fca8e.txt,"Демидівська громада. Рівненська область, Дубенський район",https://rada.info/upload/users_files/04386321/docs/54aaf3315dfa74cb84039b5528dfb4fd.pdf#23363c55005615dffddff9ecc82b24df
results_for_evaluation/201a0bbf-80d8-c272-5f5b-dc8588d07ba5.txt,"Вільшанська громада. Сумська область, Роменський район",https://rada.info/upload/users_files/04388478/docs/d9853a987dfb40645b6ae46610d61dfc.docx#cb6314d9a6c2b555228bb22deac3a38e
results_for_evaluation/20c34710-baa6-fe64-d6a9-8672b6790875.txt,"Чорнобаївська громада. Черкаська область, Золотоніський район",https://rada.info/upload/users_files/26424714/docs/fce8a9e8b6404e42af72bbd13eac8269.docx#a1149ab92de31e187fd1e847338ac600
results_for_evaluation/20d14062-a3d6-083b-83a3-a5c62e0d3249.txt,"Тиврівська громада. Вінницька область, Вінницький район",https://rada.info/upload/users_files/04326201/60e50914dd5bec666d1d1714a47fc225.doc#a5c0b3500a4300b7284816a363699902
results_for_evaluation/20ec7916-a311-2dbc-e862-646b015e8271.txt,"Гайворонська громада. Кіровоградська область, Голованівський район",https://rada.info/upload/users_files/04055297/docs/28f64df668e017b91718cc3b3aa6859d.pdf#80a0be982a1af6dbfa4b5e60f244357f
results_for_evaluation/2138a789-6f68-d7b1-907b-1404dbbb487b.txt,"Гайворонська громада. Кіровоградська область, Голованівський район",https://rada.info/upload/users_files/04055297/docs/eadb14540476b652abb3c6cfa3a9984b.pdf#cbf0d63b09fc597ac05c317f49f54efa
results_for_evaluation/2190e0b6-05e6-9107-591d-fcc283901fae.txt,"Тараканівська громада. Рівненська область, Дубенський район",https://rada.info/upload/users_files/04385403/docs/5d959b8fb31ea68a8e14419da47a3a9b.pdf#acb495c097a88d7cdf387a6a3718e802
results_for_evaluation/22e9ac67-2698-1695-8837-28350f3aa403.txt,"Гайворонська громада. Кіровоградська область, Голованівський район",https://rada.info/upload/users_files/04055297/docs/03abda1ab5e137e153757934a3a25980.pdf#a778430430f66323bbe908667635d601
results_for_evaluation/22f6c9f2-92c3-5cd2-c5fa-03df8d57fb7c.txt,"Березівська громада. Рівненська область, Сарненський район",https://rada.info/upload/users_files/04386462/docs/cbb92da8c7b43749bb39a43eead9ad75.docx#707c6972dc0c3744763b90decbf925a8
results_for_evaluation/230a573f-ef54-1bc1-fd9b-8914a1b2c6f5.txt,"Крупецька громада. Рівненська область, Дубенський район",https://rada.info/upload/users_files/04387496/docs/a099f354aca7b110d63500e0d4668c4c.docx#11a85261b3eb032306045347de49ae3d
results_for_evaluation/2324cab0-5c6f-4819-a74b-c95ad6fed076.txt,"Шабівська громада. Одеська область, Білгород-Дністровський район",https://rada.info/upload/users_files/04378043/docs/01b36373f0c725a72686bc3045883999.docx#51bc9823b0355c1f9e48af6b6323883d
results_for_evaluation/24a505cf-d6be-a334-ca3b-aa30a7d4f576.txt,"Набутівська громада. Черкаська область, Черкаський район",https://rada.info/upload/users_files/41063219/docs/eab3948bd6a59ed73ca51910fccc60d3.docx#d49263f02b2944e99b6575eaed56f530
results_for_evaluation/2518b516-d8c7-87a2-7c74-1acea3915b54.txt,"Білокриницька громада. Рівненська область, Рівненський район",https://rada.info/upload/users_files/04387125/docs/d031801f5314374c5f4c2388afb02179.docx#6124ca450fabac320853b1523e1aadc4
results_for_evaluation/257273a4-d20b-540c-3f12-3f1d8040dbdf.txt,"Крупецька громада. Рівненська область, Дубенський район",https://rada.info/upload/users_files/04387496/docs/e23f61687e04ee8abae82222024edce2.docx#14e60b14b63fe0dc79846da48cb8b2b2
results_for_evaluation/2599c291-8ff7-c5e3-7c82-78cc929397b0.txt,"Марківська громада. Луганська область, Старобільський район",https://rada.info/upload/users_files/04335559/docs/e6b902b8535eac961ddcab0b0a70a778.docx#c42dc1a188096f803a6de8653119935c
