area,area_unit,category,documentation_type,number,ownership,parcel_references,purpose_code,model
0.9352941176470588,0.9664233576642336,0.9246987951807228,0.9262295081967212,0.9665211062590976,0.8495297805642632,0.8415300546448087,0.9333333333333332,deepseek_deepseek-chat
0.712121212121212,0.7032136105860112,0.6823529411764705,0.7890743550834597,0.7140186915887851,0.6596638655462185,0.7071320182094083,0.648936170212766,gemini_gemini-2.5-flash-preview-05-20
0.9479940564635958,0.9616519174041298,0.933933933933934,0.9222520107238604,0.9560117302052784,0.9178294573643412,0.8069705093833781,0.8378378378378379,openai_gpt-4.1-2025-04-14
0.9587020648967552,0.9591836734693878,0.8987730061349694,0.9259757738896364,0.9577874818049492,0.92,0.8236877523553163,0.8980891719745223,openai_gpt-4.1-mini-2025-04-14
0.9140401146131804,0.9502133712660028,0.6727941176470589,0.88860103626943,0.9461756373937676,0.7496111975116642,0.7927461139896372,0.7758620689655172,openai_gpt-4o-mini
0.9481268011527376,0.96987087517934,0.9411764705882352,0.941496598639456,0.97134670487106,0.9228441754916792,0.8598639455782314,0.9329268292682928,openai_gpt-4o
0.9476744186046512,0.9606986899563318,0.7815699658703072,0.90520694259012,0.9711815561959654,0.9074355083459786,0.8170894526034713,0.9141104294478528,xai_grok-3-latest
0.5635593220338982,0.5550847457627118,0.5482456140350878,0.6532846715328468,0.5696465696465697,0.5463414634146341,0.572992700729927,0.7142857142857143,xai_grok-3-mini-beta
